formula,target
Oc1ccc2ccccc2c1,0.28396428395646034
CC(C)N(=O)=O,1.0871677659851806
CCCCCCCCCCO,-0.3692433670909931
CC(=O)SC4CC1=CC(=O)CCC1(C)C5CCC2(C)C(CCC23CCC(=O)O3)C45,-0.6319780000678578
Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-2.0724218350073165
CN(C)C(=O)NC1CCCCCCC1,0.31396345015271365
OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-1.354377276374412
Clc1ccc(cc1)N(=O)=O,-0.025704528391962092
CC34CCC1C(CC=C2CC(O)CCC12C)C3CCC4=O,-0.606333551545254
COP(=S)(OC)SCC(=O)N(C(C)C)c1ccc(Cl)cc1,-0.7572970975651101
CCCCCCCCCCCCCCCC,-2.677243734125329
OCC(O)C(O)C(O)C(O)CO,1.9145641239786217
CC(C)c1ccc(C)cc1O,0.3129957351141247
Sc2nc1ccccc1s2 ,-0.15150748340850878
CC(=O)c1ccccc1,0.7678218032508701
Oc1c(Br)cc(C#N)cc1Br ,-0.22408611130267023
C1C(O)CCC2(C)CC3CCC4(C)C5(C)CC6OCC(C)CC6OC5CC4C3C=C21,-2.154677613287366
CC(C)C(C)(C)C,-0.7224593561759126
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(OC(F)F)cc3,-1.9398448747206478
CCOc1ccc(NC(=O)C)cc1,0.25009425760585147
CC12CCC3C(CCc4cc(O)ccc34)C2CCC1=O,-0.5264970608616765
c1c(NC(=O)OC(C)C(=O)NCC)cccc1,0.5017001676389446
Oc2ncc1nccnc1n2,0.4450888378814987
ClCC#CCOC(=O)Nc1cccc(Cl)c1,-0.7272979313688566
OC(c1ccc(Cl)cc1)(c2cncnc2)c3ccccc3Cl,-0.7321365065618005
CCCC(C)O,1.246840747352336
NC(=O)c1ccccc1O,0.5065387428318887
OC1CCCCC1,1.1742621194581746
Clc1ccc(Cl)cc1,-0.1950546601450056
C1C=CCC=C1,0.3904129382012304
CCC(=C)C,0.06622840027397577
CC(=O)C3CCC4C2CC=C1CC(O)CCC1(C)C2CCC34C ,-0.8627780367712915
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-0.3508567813578056
COc1ccccc1N(=O)=O,0.4387986901306714
CCC(=O)C,1.638765337980808
Cn1cnc2n(C)c(=O)n(C)c(=O)c12,0.9633002410458118
Cc1cccc2ccccc12,-0.40311339344160196
c1ccncc1,1.7548911426114664
Clc2c(Cl)c(Cl)c(c1ccccc1)c(Cl)c2Cl ,-2.444992124864012
Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,-0.1708617841802852
CCC(Br)(CC)C(=O)NC(N)=O,0.09042127623869618
CCCCCCCCC(=O)C,-0.20957038572383782
NC(=O)c1cccnc1 ,1.6823125147173048
CN(C)C(=O)Nc2ccc(Oc1ccc(Cl)cc1)cc2,-0.9789038414019495
CCCOCC,1.0678134652134041
CCNc1nc(Cl)nc(NC(C)C)n1,-0.4756920213357634
CCCCCCC(=O)C,0.3952515133941746
CCCCC(=O)OCC,0.2984800095352925
ClC(Cl)(Cl)C#N,0.33815632611743407
c1nccc(C(=O)NN)c1,1.3915141456213644
c1ccc2c(c1)c3ccccc3c4ccccc24,-1.8672662468264862
COP(=S)(OC)Oc1ccc(SC)c(C)c1,-0.8240694352277387
Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cc(Cl)cc2Cl ,-2.8272395651065962
CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,0.41170266905018443
Cc1ccc(cc1)S(=O)(=O)N,0.5452473443754415
CNC(=O)Oc1cccc2CC(C)(C)Oc12,0.03235837392336715
Clc1ccccc1I,-0.3256961903544963
NC(=O)c1ccccc1,0.9226562094250813
CC(C)Br,0.617825972269603
CCc1cccc(CC)c1N(COC)C(=O)CCl ,-0.1902160849520614
CCN2c1cc(Cl)ccc1NC(=O)c3cccnc23 ,-1.2063168754703224
Oc2cc(O)c1C(=O)CC(Oc1c2)c3ccc(O)c(O)c3,-0.36440479189804914
FC(F)(F)c1cccc(c1)N2CC(CCl)C(Cl)C2=O,-0.571011952636762
CCCCCCCC#C,-0.6643964538605833
CCOC(=O)c1ccccc1C(=O)OCC,0.25009425760585147
O=C1NC(=O)NC(=O)C1(CC)C(C)C,0.34783347650332225
CCC(=O)OC,1.3194193752464973
Clc1ccc(Cl)c(c1)c2cc(Cl)c(Cl)c(Cl)c2Cl,-2.3288663202333533
Cc1ccc2cc(C)ccc2c1,-0.9789038414019495
c1c(Cl)cccc1c2ccccc2,-0.9740652662090055
BrC(Br)Br,0.46299156609539194
c1ccc2c(c1)[nH]c3ccccc32,-1.1627696987338252
Nc1cccc(c1)N(=O)=O,0.32751146069295717
CCC(CC)C=O,0.6516959986202118
Cc1ccc2ccccc2c1,-0.43698341979221056
OCCOc1ccccc1,1.0484591644416281
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,-1.3805055824163097
C1(=O)NC(=O)NC(=O)C1(O)C2(O)C(=O)NC(=O)NC2(=O),0.4242829645518391
Nc3nc(N)c2nc(c1ccccc1)c(N)nc2n3,0.22396595156395344
C1CC=CC1,0.37105863742945394
CCCC1C(=O)N3N(C1=O)c2cc(C)ccc2N=C3N(C)C ,-0.3247284753159076
CCC(O)C(C)C,1.0484591644416281
c1ccc(cc1)c2ccccc2,-0.7152014933864962
O=C1N(C2CCC(=O)NC2=O)C(=O)c3ccccc13,0.09235670631587382
O=C1NC(=O)NC(=O)C1(C(C)CCC)CC=C,0.24719111249008513
Oc1ccc(C=O)cc1,0.9226562094250813
Fc1cccc(F)c1,0.419444389358895
C=CCS(=O)SCC=C,0.9855576869333545
CC(C)N(C(C)C)C(=O)SCC(=CCl)Cl,-0.6866538997481263
Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4 ,-0.016027378006073883
c2ccc1[nH]nnc1c2,1.0097505628980752
CSc1nc(nc(n1)N(C)C)N(C)C,0.09235670631587382
O=C2NC(=O)C1(CCCC1)C(=O)N2,0.25057811512514583
CNC(=O)Oc1ccccc1OC(C)C,0.3952515133941746
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,-0.011188802813129888
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl ,-0.5579477996158129
CC12CCC3C(CCc4cc(O)ccc34)C2CCC1O,-1.0466438941031673
OC(CC(c1ccccc1)c3c(O)c2ccccc2oc3=O)c4ccc(cc4)c5ccc(Br)cc5 ,-0.7635872453159374
CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(=O)CC34C ,-0.6498807282817509
CCC(C)CO,1.1597463938793422
c1cc2ccc(OC)c(CC=C(C)(C))c2oc1=O ,-0.7002019102883695
CCC#N,1.5226395333501495
CCOC(C)OCC,1.1791006946511184
Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-2.93852679454431
COc1cccc(Cl)c1,0.042035524309255355
c1ccc2c(c1)sc3ccccc23,-0.7321365065618005
CCC2NC(=O)c1cc(c(Cl)cc1N2)S(N)(=O)=O,-0.20473181053089382
Cc1ccc(OP(=O)(Oc2cccc(C)c2)Oc3ccccc3C)cc1,-1.5208242630116886
N#Cc1ccccc1C#N,0.23557853202701928
CCCCCC(C)C,-1.0708367700678876
CCCCCCCCC,-1.4579227855034154
Nc1c(C)c[nH]c(=O)n1 ,0.6816951648164651
CC(C#C)N(C)C(=O)Nc1ccc(Cl)cc1,-0.4998848973004838
OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,1.2690981932398788
CC(C)CC(C)(C)C,-0.9063252135077883
CCCCC(C)(C)O,0.8645933071097521
CCCCC(O)CC,0.6758888745849323
CCCCCCl,0.06622840027397577
CC(=O)Nc1ccc(Cl)cc1,0.011552500593707452
ClC(Cl)Cl,0.8210461303732552
CNN,2.035528503802224
CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C ,-0.6256878523170305
C/C=C/C=O,1.541993834121926
c1ccc2c(c1)ccc3c2ccc4c5ccccc5ccc43,-2.420799248899291
O=C1N(COC(=O)CCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-1.0664820523942382
CCCCCC(O)CC,0.42912153974478323
CCCCC=C,-0.1757003593732292
CSC,1.1694235442652303
Oc1cccc(c1)N(=O)=O,0.8984633334603608
C1Cc2ccccc2C1,-0.08376743070729133
COc2ncc1nccnc1n2,0.8500775815309198
Cc1cc(C)c(C)cc1C,-0.8337465856136266
O=N(=O)c1ccccc1N(=O)=O,-0.11279888186495596
CC(=O)Nc1ccccc1,0.7436289272861496
Clc1cc(Cl)cc(Cl)c1,-0.7805222584912418
Cc1ccccc1O,1.0871677659851806
O=Cc2ccc1OCOc1c2 ,0.5984716714978268
CC(=O)C(C)(C)C,1.0387820140557396
CC(C)NC(=O)N1CC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,-0.7302010764846232
CCSC(=O)N(CC(C)C)CC(C)C,-0.39343624305571373
OC3N=C(c1ccccc1)c2cc(Cl)ccc2NC3=O ,-0.5250454883037932
Cc1c2ccccc2cc3ccccc13,-1.4627613606963594
CCCCCCc1ccccc1,-1.1337382475761608
COc2c1occc1cc3ccc(=O)oc23 ,-0.38569452274700317
CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3 ,-0.41762911902043415
Cc1ccccc1n3c(C)nc2ccccc2c3=O,-0.028123815988434088
CC(=O)CC(c1ccccc1)c3c(O)c2ccccc2oc3=O ,-0.4964978946654229
CCNc1nc(NC(C)C)nc(OC)n1,0.3788003577381645
COC(=O)C,1.6097338868231434
CC(C)CC(C)C,-0.6740736042464713
Cc1ccc(C)cc1,0.046874099502199354
Brc1cc(Br)cc(Br)c1,-1.3224426801009805
Cc1cc2c3ccccc3ccc2c4ccccc14,-1.7917844738165585
Oc1ccccc1Cl,0.8742704574956403
O=C1N(COC(=O)CCCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-1.769043170409721
CCCCC(C)(O)CC,0.612987397076659
CCS,1.096844916371069
CNC(=O)Oc1cc(C)cc(C)c1,0.13832317064884264
Oc1ccc(Cl)c(Cl)c1,0.7823375288297024
c1(C(C)(C)C)cc(C(C)(C)C)cc(OC(=O)NC)c1,-0.6643964538605833
Cc1ccc2c(ccc3ccccc32)c1,-1.4385684847316391
CCCCCCCCCCCCCCCCCCCC,-2.5669242197262037
O=C1NC(=O)NC(=O)C1(CC=C)c1ccccc1,0.24090096473925762
ClCBr,0.95652623577569
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,-0.5114974777635497
CCN(Cc1c(F)cccc1Cl)c2c(cc(cc2N(=O)=O)C(F)(F)F)N(=O)=O,-1.8933945528683847
CSc1nnc(c(=O)n1N)C(C)(C)C,0.2970284369774092
CC(=O)Nc1ccc(Br)cc1,-0.10457330403695103
CCc1ccc2ccccc2c1,-0.6885893298253037
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,1.2807107737029446
COP(=S)(OC)SCC(=O)N(C)C=O,0.421863676955367
Oc1ccccc1O,1.687151089910249
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl ,-1.3563127064515894
O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,-0.5952048286014828
CCCCCCCl,-0.12247603225084416
CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C2CCC1(O)C(=O)CO,-0.15150748340850878
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-0.3498890663192167
C=CC=O,1.6629582139455283
CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1 ,0.9758805365474663
CC(C)N(C(=O)CCl)c1ccccc1 ,0.18719278009757825
CC(=O)Nc1ccc(cc1)N(=O)=O,0.08461498600716326
c1(C(=O)OCCCCCC(C)(C))c(C(=O)OCCCCCC(C)(C))cccc1,-1.824202927609284
ClC(Cl)(Cl)N(=O)=O,0.419444389358895
CCCCC(CC)C=O,0.35654291185062176
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2 ,-0.9982581421737259
CC(C)(C)Cc1ccccc1,-0.6208492771240866
CC34CCC1C(CCc2cc(O)ccc12)C3CCC4(O)C#C ,-0.6934279050182477
Clc1ccc(c(Cl)c1)c2c(Cl)ccc(Cl)c2Cl ,-2.207901940409751
ClCC(C)C,0.419444389358895
C#C,1.5274781085430937
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O ,-0.23860183688150244
Clc1ccc(c(Cl)c1)c2cc(Cl)ccc2Cl ,-1.7917844738165585
c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,-2.7207909108618256
Oc1cccc2ccccc12,0.3129957351141247
CCCCCC1CCCC1,-1.5546942893622975
COC(=O)c1ccccc1C(=O)OC,0.5839559459189945
c2(Cl)c(Cl)c(Cl)c1nccnc1c2(Cl) ,-1.2401869018209308
Clc1ccccc1,0.23557853202701928
CCCC1CCCC1,-0.9063252135077883
CCCCCCCO,0.5113773180248329
CNC(=O)C=C(C)OP(=O)(OC)OC,1.7021506730083755
Cc1ccc(O)c(C)c1,0.811368979987367
O=C(Cn1ccnc1N(=O)=O)NCc2ccccc2,0.02751979873042294
Clc2ccc1oc(=O)[nH]c1c2,0.01735879082524016
CC(=O)N(S(=O)c1ccc(N)cc1)c2onc(C)c2C ,-0.3498890663192167
C(Cc1ccccc1)c2ccccc2,-0.8482623111924591
CO,2.1468157332399382
Nc1ncnc2nc[nH]c12 ,0.36138148704356576
CN(C)C(=O)C(c1ccccc1)c2ccccc2 ,-0.05473597954962671
COC(=O)Nc2nc1ccc(cc1[nH]2)C(=O)c3ccccc3,-0.4902077469145956
CC(C)CCOC=O,0.6516959986202118
CC(C)CC(C)O,1.0000734125121868
O=C(C=CC=Cc2ccc1OCOc1c2)N3CCCCC3,-0.28698758881094344
c1ccc(Cl)cc1C(c2ccc(Cl)cc2)(O)C(=O)OC(C)C,-0.8047151344559622
CC34CCC1C(CCC2=CC(=O)CCC12O)C3CCC4(O)C#C,-0.8240694352277387
Clc1c(Cl)c(Cl)c(c(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl ,-4.22558779586744
CCN(CC)c1c(cc(c(N)c1N(=O)=O)C(F)(F)F)N(=O)=O,-1.2595412025927073
CN(C)C(=O)Nc1ccc(c(Cl)c1)n2nc(oc2=O)C(C)(C)C,-0.7069759155584915
Clc1cccc(c1Cl)c2cccc(Cl)c2Cl,-2.1353233125155895
Sc1ccccc1,0.36138148704356576
Cc1ccccc1Br,0.3081571599211807
CCC(C)C(=O)C,1.0629748900204603
CC(C)CBr,0.21138565606229867
Cn2c(=O)on(c1ccc(Cl)c(Cl)c1)c2=O,0.022681223537478944
CCCC1COC(Cn2cncn2)(O1)c3ccc(Cl)cc3Cl,-0.30295488694765915
CCC(C)CC,-0.39343624305571373
CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)COC(C)=O ,-0.9837424165948939
COC(=O)c1ccccc1,0.49202301725305647
c1cc2ccc3cccc4ccc(c1)c2c34,-1.6011446112145609
Cc1c(C)c2c3ccccc3ccc2c4ccccc14,-2.0046817823060987
CC(C)CC(C)(C)O,0.9420105101968578
C=C,1.1936164202299508
COC1=CC(=O)CC(C)C13Oc2c(Cl)c(OC)cc(OC)c2C3=O,-0.18344207968193998
CCOc1ccccc1,0.2597714079917397
Brc1cccc2ccccc12,-0.7176207809829681
CCC1(CCC(=O)NC1=O)c2ccccc2 ,0.2563844053566788
Brc1ccc(I)cc1,-0.8192308600347942
CCN2c1nc(C)cc(C)c1NC(=O)c3cccnc23 ,-0.8163277149190277
c1ccc2ccccc2c1,-0.3547276415121609
CN(C)C(=O)Oc1cc(C)nn1c2ccccc2,0.37589721262239817
CC(C)=CCCC(C)=CC(=O),0.3904129382012304
CBr,1.004911987705131
Cc1cccc2c(C)cccc12,-0.8768099048308289
Nc1cc[nH]c(=O)n1 ,0.8283039931626713
Clc1ccc(cc1Cl)c2ccccc2 ,-1.7046901203435645
O=C1NC(=O)NC(=O)C1(C)CC,0.7929823942541795
Fc1ccccc1,0.5162158932177769
CCCCCCCCCCCCCCCO,-1.685335819571788
CCCC(=O)OCC,0.7291132017073173
CCCC(C)C,-0.4224676942133784
Brc1cc(Br)c(Br)cc1Br,-1.9901660567272668
CCCCCCCC(=O)C,0.13880702816813723
Clc1ccc(Br)cc1,-0.3692433670909931
C1CCc2ccccc2C1,-0.7272979313688566
Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,-0.7708451081053533
c1cc2ccc3ccc4ccc5ccc6ccc1c7c2c3c4c5c67,-3.128198942107719
CS(=O)(=O)c1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl ,0.3449303313875559
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,-1.5856611705971397
O=C1NC(=O)NC(=O)C1(C)CC=C,0.8258847055661994
CC(C)=CC3C(C(=O)OCc2cccc(Oc1ccccc1)c2)C3(C)C ,-1.1482539731549932
C2c1ccccc1N(CCF)C(=O)c3ccccc23 ,-0.9348728071461585
CC2(C)C1CCC(C)(C1)C2=O,0.49202301725305647
CCC(=O)Nc1ccc(Cl)c(Cl)c1,-0.06441312993551492
NC(=O)N,1.8516626464703483
COc1ccc(C=CC)cc1,-0.12731460744378817
CCOP(=O)(OCC)OCC,1.5952181612443113
COc2c1occc1c(OC)c3c(=O)cc(C)oc23 ,-0.0745741378406977
CCC(C)(O)CC,1.2129707210017273
CNC(=O)Oc1ccccc1C(C)C,0.0018753502078192451
Cc1ccc(Cl)cc1,-0.10312173147906775
CCOC(=O)N,1.7984383193479634
Nc1ccc(O)cc1,1.0000734125121868
Cc1ncc(N(=O)=O)n1CCO ,0.7774989536367584
CCCCCCCCC(=O)OCC,-0.45149914537104274
Cc1cc(C)c(C)c(C)c1C,-0.5482706492299249
CCCCCOC(=O)C,0.4726687164812801
CCCCOC=O,0.7242746265143732
CNC(=O)Oc1ccccc1C2OCCO2,0.6275031226554912
c1ccc2cc3cc4ccccc4cc3cc2c1,-2.7740152379842105
CC(C)(C)CCO,1.1452306683005098
CCC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,-1.2111554506632665
CNc1ccccc1,0.7678218032508701
c1cccc2c3c(C)cc4ccccc4c3ccc12,-1.8014616242024464
CC12CC(=O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO,-0.11763745705789995
CCOCC,1.343612251211218
ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2 ,-2.0966147109720366
Cc2cccc3sc1nncn1c23 ,0.3855743630082864
CNC(=O)Oc1ccc(N(C)C)c(C)c1,0.2452556824129075
CCCCO,1.3871594279477149
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,-1.980488906341378
COc1ccccc1O ,0.4387986901306714
CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C,0.4436372653236155
O=C1CCC(=O)N1,1.5323166837360378
CCCCCO,1.096844916371069
Cc1cc(cc(N(=O)=O)c1O)N(=O)=O,0.682662879855054
Clc1cc(Cl)c(Cl)c(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl ,-3.0401368735961363
c1ccc(cc1)c2ccc(cc2)c3ccccc3,-2.05306753423554
CCOC(=O)NCCOc2ccc(Oc1ccccc1)cc2,-0.8869709127360119
CCOC(=O)c1cncn1C(C)c2ccccc2,-0.9039059259113162
CCCC(=O)OC,0.4581529909024478
c3ccc2c(O)c1ccccc1cc2c3 ,-0.9014866383148443
Cn2cc(c1ccccc1)c(=O)c(c2)c3cccc(c3)C(F)(F)F,-0.7635872453159374
CC/C=C\C,0.15816132893991364
C,0.951687660582746
CCC(C)C,-0.15150748340850878
CC(=O)OCC(=O)C3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,-0.853100886385403
CCO,1.9194026991715658
OC(C(=O)c1ccccc1)c2ccccc2,0.008165497958646526
CC34CCC1C(CCc2cc(O)ccc12)C3CC(O)C4O ,-1.0103545801560863
O=N(=O)OCC(CON(=O)=O)ON(=O)=O ,0.3129957351141247
CCOC=C,0.9758805365474663
CCc1ccccc1C,-0.166023208987341
ClC(Br)Br,0.46783014128833605
Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2,-0.10989573674918938
CCCCC(C)O,0.95652623577569
CCC(O)(CC)CC,0.9758805365474663
O=C2NC(=O)C1(CCC1)C(=O)N2,0.5863752335154664
c1ccc2ncccc2c1,0.7581446528649819
CC(=O)C3(C)CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C,-1.1627696987338252
Cn1ccc(=O)[nH]c1=O,0.9966864098771261
Cc1cccc(C)c1O,0.7629832280579261
OCC2OC(Oc1ccccc1CO)C(O)C(O)C2O,0.9758805365474663
Cc1ccccc1N,0.31783431030706893
CCC1(C(=O)NC(=O)NC1=O)c2ccccc2 ,0.263642268146095
C/C1CCCCC1\C,-0.6934279050182477
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-0.857939461578347
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,-0.24344041207444664
C(c1ccccc1)c2ccccc2,-0.5869792507734777
CCNc1nc(NC(C)(C)C)nc(OC)n1,-0.18005507704687884
ClC(=C)Cl,0.5936330963048826
CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,0.16880619436439076
CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,0.42863768222548876
Clc1cccc(n1)C(Cl)(Cl)Cl,-0.43214484459926633
c2ccc1scnc1c2 ,0.6613731490061
OCCCC=C,1.3145808000535535
COc1ccccc1O,0.4387986901306714
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-0.751490807333577
Clc1cccc(Cl)c1c2ccccc2 ,-1.1337382475761608
CCCC(O)CCC,0.709758900935541
CCC(=O)CC,1.2516793225452802
CC(C)CCO,1.1403920931075657
CCC#C,0.7871761040226466
Nc1ccc(Cl)cc1,0.5839559459189945
OCC(O)C(O)C(O)C(O)CO ,1.4161908791053794
Clc1cc(c(Cl)c(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-3.04497544878908
Nc1ccccc1O,1.0387820140557396
C=CC#N,1.4597380558418762
CCCOC(=O)C,1.0387820140557396
c2ccc1nc(ccc1c2)c4ccc3ccccc3n4 ,-1.2256711762420989
CCOC(=O)CC,1.0678134652134041
COP(=S)(OC)Oc1ccc(cc1Cl)N(=O)=O,-0.6982664802111918
CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C ,-0.7272979313688566
CNC(=O)ON=C(CSC)C(C)(C)C ,0.6033102466907707
Clc1cc(Cl)c(cc1Cl)c2cc(Cl)c(Cl)cc2Cl ,-2.7546609372124347
CN(C)C(=O)Nc1cccc(c1)C(F)(F)F,-0.27247186323211126
Oc1cccc2cccnc12 ,0.21622423125524287
CCCCC(=O)CCCC,0.13880702816813723
CC1(C)C2CCC1(C)C(=O)C2,0.4387986901306714
C1SC(=S)NC1(=O),0.5307316187966092
O=C1NC(=O)NC(=O)C1(C)C,0.5442796293368528
Clc1ccc(cc1)c2ccc(Cl)cc2 ,-1.786945898623614
CC34CC(O)C1(F)C(CCC2=CC(=O)CCC12C)C3CCC4(O)C(=O)CO ,-0.27247186323211126
Oc1c(Cl)ccc(Cl)c1Cl,0.1097755770104726
Clc1ccc(Cl)c(Cl)c1,-0.3498890663192167
CCC1(C(=O)NCNC1=O)c2ccccc2,0.1097755770104726
Oc1cc(Cl)cc(Cl)c1,0.7387903520932055
Nc1nccs1 ,1.2129707210017273
CC1CCCCC1,-0.4756920213357634
Nc1nc(O)nc2nc[nH]c12 ,-0.2584399951725732
c1c(NC(=O)c2ccccc2(I))cccc1,-0.6498807282817509
CC(=O)OCC(=O)C3(O)C(CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)OC(C)=O ,-0.6111721267381981
CCC(C)CCO,1.0436205892486838
CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O ,0.16638690676791856
OCC1OC(O)(CO)C(O)C1O,1.6968282402961372
NC(=O)NC1NC(=O)NC1=O ,0.612987397076659
CCCCCC=C,-0.41762911902043415
OC4=C(C1CCC(CC1)c2ccc(Cl)cc2)C(=O)c3ccccc3C4=O,-1.4825995189874304
O=C1N(COC(=O)C)C(=O)C(N1)(c2ccccc2)c3ccccc3,-0.7756836832982974
CC1CCCC1,-0.20957038572383782
Oc1c(I)cc(C#N)cc1I,-0.3595662167051049
CN(C)C=Nc1ccc(Cl)cc1C,0.00332692276570253
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,-0.4979494672233062
c1(O)cc(O)ccc1CCCCCC,0.13396845297519322
CC45CCC2C(CCC3CC1SC1CC23C)C4CCC5O,-1.230509751435043
CCCC(C)(O)CC,0.9129790590391931
CC(C)c1ccc(C)cc1,-0.43698341979221056
CC=C(C(=CC)c1ccc(O)cc1)c2ccc(O)cc2,-1.0079352925596143
CCC(C)c1cc(cc(N(=O)=O)c1O)N(=O)=O ,-0.24827898726739064
O=N(=O)c1cccc(c1)N(=O)=O,0.2791257087635161
CCN(CC(C)=C)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-1.5759840202112514
CC(=C)C=C,0.4049286637800628
CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2 ,-0.8540686014239918
CON(C)C(=O)Nc1ccc(Cl)cc1,0.14364560336108143
Clc1cc(Cl)c(Cl)cc1Cl,-1.303088379329204
CC(C)C(C)O,1.300065074474721
Clc1ccccc1c2ccccc2,-0.8095537096489062
CC(=O)Nc1ccc(O)cc1,0.8887861830744727
CCCCC(C)CC,-1.1095453716114405
O=c2c(C3CCCc4ccccc43)c(O)c1ccccc1o2 ,0.013004073151590736
Fc1cccc(F)c1C(=O)NC(=O)Nc2ccc(Cl)cc2,-1.5256628382046327
CC(C)Oc1cc(c(Cl)cc1Cl)n2nc(oc2=O)C(C)(C)C,-1.3688930019532444
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC ,-0.6402035778958629
Brc1ccccc1,0.15332275374696963
CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,-1.3959890230337313
Nc3ccc2cc1ccccc1cc2c3 ,-1.1143839468043844
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,-0.7563293825265209
CC(O)C(C)(C)C,1.0871677659851806
CCSSCC,0.21622423125524287
CCCC(=O)C,1.295226499281777
CCCC(=O)CCC,0.7581446528649819
CN(C)C(=O)Nc1ccc(Cl)cc1,-0.011188802813129888
COc1ccc(Cl)cc1,0.042035524309255355
c1ccc2c(c1)c3cccc4cccc2c34,-1.5159856878187448
Fc1cccc(F)c1C(=O)NC(=O)Nc2cc(Cl)c(F)c(Cl)c2F ,-2.1353233125155895
O=C2NC(=O)C1(CCCCCCC1)C(=O)N2,-0.05570369458821564
Oc1cc(Cl)cc(Cl)c1Cl,0.09525985143164038
CC(C)c1ccc(NC(=O)N(C)C)cc1,-0.32376076027731865
Fc1c[nH]c(=O)[nH]c1=O ,0.8660448796676353
Nc1ncnc2n(ccc12)C3OC(CO)C(O)C3O ,0.4436372653236155
CC(=O)CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,-0.1950546601450056
CCN2c1ccccc1N(C)C(=O)c3cccnc23 ,-0.22118296618690367
O=C1NC(=O)c2ccccc12 ,0.12429130258930501
