formula,target
O=C1N(COC(=O)CC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-0.9871294192299547
ON=Cc1ccc(o1)N(=O)=O ,0.32751146069295717
c1(O)c(C)ccc(C(C)C)c1,0.3807357878153422
ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,-2.0966147109720366
CCC(C)(C)Cl,0.17267705451874604
CC(=O)C3CCC4C2CC=C1CC(O)CCC1(C)C2CCC34C ,-0.8627780367712915
C1CCCC1,0.1097755770104726
CCOc1ccc(cc1)C(C)(C)COCc3cccc(Oc2ccccc2)c3,-2.7740152379842105
CC1CCCCC1NC(=O)Nc2ccccc2,-0.6014949763523101
BrC(Cl)Cl,0.6420188482343235
CNc1ccccc1,0.7678218032508701
Oc1c(Cl)cccc1Cl,0.5210544684107211
CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-2.568859649803381
OCC1OC(C(O)C1O)n2cnc3c(O)ncnc23,0.7920146792155907
CC(=O)CC(c1ccc(Cl)cc1)c2c(O)c3ccccc3oc2=O,-1.4380846272123449
CC(C)C(C)C(C)C,-0.9353566646654526
Clc1ccc(c(Cl)c1)c2ccc(Cl)c(Cl)c2Cl ,-2.3869292225486824
C1c2ccccc2c3cc4ccccc4cc13,-2.503055027179341
CC(C)=CCCC(C)=CC(=O),0.3904129382012304
CC1CCCO1,1.4403837550701
CC(C)c1ccc(NC(=O)N(C)C)cc1,-0.32376076027731865
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,-1.5595328645552415
CCCOC(=O)CCC,0.5404087691824975
CNC(=O)Oc1cccc2CC(C)(C)Oc12,0.03235837392336715
Oc1c(Br)cc(C#N)cc1Br ,-0.22408611130267023
CCC(=O)OC,1.3194193752464973
Fc1ccc(F)cc1,0.4339601149377273
NC(=O)c1ccccc1,0.9226562094250813
Oc1ccc(Cl)c(Cl)c1,0.7823375288297024
CC12CCC(O)CC1CCC3C2CCC4(C)C3CCC4=O,-0.7427813719862777
CBr,1.004911987705131
CCCCC(C)(C)O,0.8645933071097521
O=C2NC(=O)C1(CCCCCC1)C(=O)N2 ,-0.14570119317697586
CN(C)C(=O)Nc1ccc(C)c(Cl)c1,-0.298116311754715
CC23Cc1cnoc1C=C2CCC4C3CCC5(C)C4CCC5(O)C#C,-1.2774439308066008
Clc1cccc(I)c1,-0.33053476554744027
CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1O,-0.5579477996158129
CC(C)C(=O)C,1.3290965256323857
O=N(=O)c1cccc2ccccc12,-0.3256961903544963
Oc1ccc(cc1)c2ccccc2,-0.2966647391968317
Cc1c2ccccc2c(C)c3ccc4ccccc4c13,-2.009520357499043
COc2ccc(Oc1ccc(NC(=O)N(C)C)cc1)cc2,-0.6256878523170305
CCC(C)(C)CC,-0.6595578786676394
Clc1ccc(cc1)N(=O)=O,-0.025704528391962092
Clc1ccc(Cl)c(c1)c2cc(Cl)c(Cl)c(Cl)c2Cl,-2.3288663202333533
OC(Cn1cncn1)(c2ccc(F)cc2)c3ccccc3F,-0.24344041207444664
O=C2NC(=O)C1(CC1)C(=O)N2 ,0.4746041465584578
c1ccc(cc1)c2ccc(cc2)c3ccccc3,-2.05306753423554
OC3N=C(c1ccccc1Cl)c2cc(Cl)ccc2NC3=O,-0.3566630715893386
Cc1ccccc1n3c(C)nc2ccccc2c3=O,-0.028123815988434088
CCNc1nc(NC(C)C)nc(SC)n1,-0.08376743070729133
COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,-0.9377759522619247
Oc1c(Cl)cc(Cl)cc1Cl,0.2549328327987957
Cc1cc(C)cc(O)c1,0.709758900935541
CC12CCC(CC1)C(C)(C)O2 ,0.5936330963048826
CC1=C(SCCO1)C(=O)Nc2ccccc2,-0.13215318263673237
O=c2c(C3CCCc4ccccc43)c(O)c1ccccc1o2 ,0.013004073151590736
CCOP(=S)(OCC)Oc1cc(C)nc(n1)C(C)C,-0.3740819422839373
Cc1ncnc2nccnc12,1.1616818239565196
O=C(c1ccccc1)c2ccccc2,-0.12247603225084416
Nc3cc2c1ccccc1ccc2c4ccccc34 ,-1.6127571916776267
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl ,-1.3563127064515894
O=c1[nH]cnc2[nH]ncc12 ,0.29073828922658196
CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO,-0.8918094879289559
CC1CCCC1,-0.20957038572383782
CCC1(C(=O)NC(=O)NC1=O)C2=CCC3CCC2C3,0.08267955592998562
N#Cc1ccccc1,0.903301908653305
C,0.951687660582746
CCCCCCl,0.06622840027397577
CCC(C)(O)CC,1.2129707210017273
CC3C2CCC1(C)C=CC(=O)C(=C1C2OC3=O)C,-0.10796030667201174
CC(=O)Nc1ccc(cc1)N(=O)=O,0.08461498600716326
Cc1cc(C)c(C)cc1C,-0.8337465856136266
c1ccc2ccccc2c1,-0.3547276415121609
CCCc1ccccc1,-0.24344041207444664
OCC1OC(CO)(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C1O,1.1887778450370068
O=C1NC(=O)NC(=O)C1(C)CC,0.7929823942541795
CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,-1.3959890230337313
CCOc1ccccc1,0.2597714079917397
C1CC=CC1,0.37105863742945394
ClCC#N,1.3426445361726291
CCCI,0.2791257087635161
O=C1NC(=O)NC(=O)C1(CC)CCC(C)C,0.10106614166317332
Oc1ccc(Cl)cc1Cl,0.6371802730413795
CC,0.7291132017073173
Clc1ccccc1Cl,-0.08860600590023533
COC(=O)c1cccnc1 ,1.1645849690722863
Cc1cc(C)cc(C)c1,-0.25795613765327885
C/C1CCCCC1\C,-0.6934279050182477
