formula,target
COC(=O)c1ccc(cc1)[N+](=O)[O-],-0.7827070449089122
CCCCCCC=C,1.446474063757973
CCCCO[N+](=O)[O-],0.43067676310408554
CCN,-0.17981488142854998
c1ccc2c(c1)Oc3c(cc(c(c3O2)Cl)Cl)Cl,-0.06582266564444787
CCCCCOC(=O)C,0.324284028372257
C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,0.14949596416996697
CCc1ccccc1O,-0.47366148211645764
CCCCCC(=O)O,-0.6129853014081379
[C@@H](C(F)(F)F)(F)Br,1.086765293950362
CC(=C)C,1.2539538771003784
CCOCCOC(=O)C,-0.38500086983993365
c1ccc2c(c1)C(=O)c3cccc(c3C2=O)NCCO,-2.6395135820143976
c1ccc(cc1)CCCO,-0.7928396863119435
COC(=O)c1ccccc1,-0.03289158108459617
CC[C@H](C(C)C)O,-0.022758939681564873
CC(C)(C)Cl,1.2362217546450738
C[C@@H](CCO[N+](=O)[O-])O[N+](=O)[O-],-0.12661851406263575
C(F)Cl,0.7650539294041184
CC(C)OC(=O)C,0.2913529438124052
Cc1ccc(cc1)C(=O)C,-0.2304780884437065
CCNc1nc(nc(n1)SC)NC(C)(C)C,-0.7320438378937556
c1cc(cc(c1)C(F)(F)F)C(F)(F)F,1.231155433943558
Cc1ccccc1N,-0.4407303975566059
C(C(F)(F)F)O,-0.1316848347641512
CCCC(=O)OC,0.24322289714800654
CCCC(=O)C,0.06843483294571671
CC(C)O,-0.24061072984673781
CC(C)SC(C)C,0.6535948739707742
CCCOC(=O)CC,0.3420161508275617
C=O,0.26348817995406915
C1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O,-4.237937763342584
CC1CCCCC1,1.3907445360413009
CC(C)(C)OC,0.4002788388949916
CCOP(=S)(OCC)S[C@@H](CCl)N1C(=O)c2ccccc2C1=O,-0.49392676492252036
c1cc(ccc1[N+](=O)[O-])O,-1.7351753367938543
CC(C)(/C=N\OC(=O)NC)SC,-1.5325225087332284
CC(C)Cl,0.8967782676435252
