formula,target
c1(C(C)(C)C)cc(C(C)(C)C)cc(OC(=O)NC)c1,-0.6643964538605833
CCCCCC(=O)OC,0.48234586686716824
CN(C)C(=O)Nc2ccc(Oc1ccc(Cl)cc1)cc2,-0.9789038414019495
CCCCCC(C)O,0.6371802730413795
Cc1cc(=O)[nH]c(=S)[nH]1,0.2084825109465323
C=Cc1ccccc1,0.022681223537478944
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,-0.6421390079730404
Oc1c(Cl)cccc1Cl,0.5210544684107211
ClC1(C2(Cl)C3(Cl)C4(Cl)C5(Cl)C1(Cl)C3(Cl)Cl)C5(Cl)C(Cl)(Cl)C24Cl,-1.9030717032542726
Nc1ccc(Cl)cc1,0.5839559459189945
COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C ,0.6125035395573646
Clc2ccc1oc(=O)[nH]c1c2,0.01735879082524016
c1ccccc1C(O)C(O)c2ccccc2,0.4533144157095037
CCC(C)Cl,0.4387986901306714
Cc1c(C)c(C)c(C)c(C)c1C,-1.1434153979620492
Clc1cccc(Cl)c1,-0.08376743070729133
Oc1ccc(O)cc1,1.3049036496676651
c1ccccc1n2ncc(N)c(Br)c2(=O),-0.12586303488590486
CN(C)C(=O)Oc1cc(C)nn1c2ccccc2,0.37589721262239817
CCc1ccccc1CC,-0.19989323533794962
Cc1ccccc1O,1.0871677659851806
Clc1ccccc1I,-0.3256961903544963
CCCCCCCC(=O)OCC,-0.25311756246033484
NC(=S)Nc1ccccc1,0.5307316187966092
Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1,-1.47485779867872
ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-1.9321031544119374
COC(=O)C=C,1.2807107737029446
Cc1cc(C)cc(O)c1,0.709758900935541
Oc1cc(Cl)cc(Cl)c1Cl,0.09525985143164038
COC(=O)c1ccccc1,0.49202301725305647
CCCCOc1ccc(C(=O)OCC)c(c1)N(CC)CC ,-0.4708534461428192
CC2Nc1cc(Cl)c(cc1C(=O)N2c3ccccc3C)S(N)(=O)=O ,-0.44182199498515456
Nc1c(C)c[nH]c(=O)n1 ,0.6816951648164651
C1CCOC1,1.6242496124019756
CC(=C)C1CC=C(C)C(=O)C1,0.3904129382012304
c1cc2ccc(OC)c(CC=C(C)(C))c2oc1=O ,-0.7002019102883695
c1ccc2c(c1)ccc3c2ccc4c5ccccc5ccc43,-2.420799248899291
c1ccccc1C(O)c2ccccc2,0.15332275374696963
CN(C)C(=O)C(c1ccccc1)c2ccccc2 ,-0.05473597954962671
Clc1ccc(Br)cc1,-0.3692433670909931
CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO,-0.8918094879289559
CCSCCSP(=S)(OC)OC,-0.10844416419130631
CCOc1ccc(cc1)C(C)(C)COCc3cccc(Oc2ccccc2)c3,-2.7740152379842105
C1CCC2CCCCC2C1,-1.124061097190273
ClC(Cl)C(Cl)Cl,0.5452473443754415
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-0.6837507546323598
CCCCCCCBr,-0.7563293825265209
CCCOC(=O)C,1.0387820140557396
CC(C)(C)c1ccc(O)cc1,0.22106280644818688
ClC(Cl)=C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,-1.951457455183714
CCOC(=O)c1ccccc1,0.26460998318468393
COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,-0.800844274301607
CC34CCC1C(CCC2CC(=O)CCC12C)C3CCC4O ,-0.9077767860656716
CCCC(C)O,1.246840747352336
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,-0.13699175782967637
CC(C)c1ccccc1,-0.1950546601450056
CCCCC(O)CC,0.6758888745849323
Clc1cccc(Cl)c1c2c(Cl)cccc2Cl ,-2.188547639637974
CCOC(=O)CC(=O)OCC,0.9903962621262988
C=CCCC=C,0.09042127623869618
